stop_mode,atr_period,atr_init_mult,tp_r,trail_start_r,atr_trail_mult,chan_lookback,max_hold_bars,dynamic_risk,trades,winners,win_rate,initialBalance,finalEquity,netpnl,netpnl_pct,max_dd_pct,avgpnl,maxWinsStreak,maxLossesStreak,max_streak_loss_cash,max_streak_profit_cash,profit_factor,expectancy,score
chandelier,20,2.0,3.5,0.0,0.0,80,,False,4486,3554,79.2242532322782,100000.0,1601015.7346612357,1501015.7346612357,1501.0157346612357,-0.9828506235180525,334.6000300181082,28,6,-2557.621104912741,16071.981557422198,4.866781336606453,334.6000300181082,8211.372644958745
chandelier,20,2.0,2.5,0.0,0.0,80,,False,4486,3570,79.58091841283995,100000.0,1597298.352792032,1497298.352792032,1497.298352792032,-0.9828506235180525,333.7713670958606,28,6,-2557.621104912741,15071.981557421885,4.91023469396752,333.77136709586057,8207.337114055972
chandelier,15,2.0,2.0,0.0,0.0,80,,False,4500,3599,79.97777777777777,100000.0,1606190.2123839434,1506190.2123839434,1506.1902123839434,-0.9909805709284877,334.70893608532197,27,6,-2523.7405283785083,15189.083141162446,5.0002477441423645,334.70893608532197,8206.440427429832
chandelier,20,2.0,4.5,0.0,0.0,80,,False,4486,3543,78.979045920642,100000.0,1601718.7505485786,1501718.7505485786,1501.7187505485786,-0.9828506235180525,334.75674332335643,24,6,-2557.621104912741,14985.870610957842,4.828339408433865,334.75674332335643,8203.978797477552
chandelier,20,2.0,5.0,0.0,0.0,80,,False,4486,3539,78.88987962550156,100000.0,1601554.9227890465,1501554.9227890465,1501.5549227890465,-0.9828506235180525,334.7202235374599,24,6,-2557.621104912741,14985.870610957842,4.814011323959901,334.72022353745996,8198.997069178073
chandelier,10,1.0,2.5,0.0,0.0,40,,False,4339,3632,83.7059230237382,100000.0,1666783.6203748342,1566783.6203748342,1566.7836203748343,-1.0570894862602855,361.0932519877467,37,5,-2566.2758384180215,18808.685394976445,6.596388549629847,361.0932519877467,8168.488143166392
chandelier,20,2.0,3.0,0.0,0.0,80,,False,4486,3556,79.26883637984842,100000.0,1591569.4713805527,1491569.4713805527,1491.5694713805526,-0.9828506235180525,332.4943092689593,28,6,-2557.621104912741,15571.981557422041,4.850428885725538,332.4943092689593,8161.726221131689
chandelier,10,2.0,1.0,0.0,0.0,80,,False,4526,3736,82.545293857711,100000.0,1604048.7311597045,1504048.7311597045,1504.0487311597046,-1.0092474833700371,332.313020583231,30,5,-2427.0811512168807,14148.614065013606,5.386815766625413,332.3130205832309,8161.2396006897025
chandelier,10,1.0,2.0,0.0,0.0,40,,False,4339,3637,83.82115694860566,100000.0,1665626.2089376166,1565626.2089376166,1565.6262089376164,-1.0597073220736208,360.8265058625524,37,5,-2566.2758384180215,18808.685394976445,6.623017473571429,360.8265058625524,8147.397354379462
chandelier,20,1.0,2.0,0.0,0.0,40,,False,4313,3641,84.41919777417111,100000.0,1671769.4590779082,1571769.4590779082,1571.7694590779083,-1.0674456620479726,364.4260280727818,34,3,-1614.6984958757694,16572.482980482047,6.835414240550324,364.4260280727817,8146.488567098522
chandelier,5,1.0,2.5,0.0,0.0,40,,False,4346,3607,82.9958582604694,100000.0,1641484.7140866634,1541484.7140866634,1541.4847140866634,-1.045736343402262,354.69045423071066,37,5,-2406.1581419391664,19124.20679093027,6.356359547304458,354.69045423071066,8092.440891896225
chandelier,15,2.0,3.0,0.0,0.0,80,,False,4500,3566,79.24444444444444,100000.0,1596804.0995084546,1496804.0995084546,1496.8040995084546,-0.9959193124147454,332.62313322410205,27,6,-2523.7405283785083,15215.772755807538,4.861682274645228,332.62313322410205,8081.793853601776
chandelier,5,1.0,1.5,0.0,0.0,40,,False,4346,3628,83.4790612057064,100000.0,1641708.968179092,1541708.968179092,1541.7089681790922,-1.0509291371236547,354.7420543440165,37,5,-2406.1581419391664,18579.535960047404,6.469623105060142,354.7420543440165,8074.892135204969
chandelier,15,2.0,2.5,0.0,0.0,80,,False,4500,3574,79.42222222222223,100000.0,1593917.2494859374,1493917.2494859374,1493.9172494859374,-0.9959193124147454,331.98161099687604,27,6,-2523.7405283785083,14715.772755807682,4.879541701448073,331.98161099687616,8074.206897413359
chandelier,5,1.0,2.0,0.0,0.0,40,,False,4346,3613,83.13391624482283,100000.0,1637368.9664205757,1537368.9664205757,1537.3689664205758,-1.0483263097887403,353.7434345192315,37,5,-2406.1581419391664,19124.20679093027,6.368280089907768,353.7434345192315,8056.968433538389
chandelier,10,2.0,1.5,0.0,0.0,80,,False,4526,3642,80.46840477242598,100000.0,1614180.1844027583,1514180.1844027583,1514.1801844027582,-1.0197317301658526,334.5515210788239,23,5,-2427.0811512168807,12031.109769885317,5.101711842278164,334.55152107882384,8039.222699466439
chandelier,15,2.0,3.5,0.0,0.0,80,,False,4500,3559,79.08888888888889,100000.0,1595841.0646525202,1495841.0646525202,1495.8410646525201,-1.0026455423304246,332.40912547833864,27,6,-2523.7405283785083,14706.018911945075,4.842848124545095,332.40912547833864,8015.450213851618
chandelier,15,2.0,4.5,0.0,0.0,80,,False,4500,3548,78.84444444444443,100000.0,1596744.3505107393,1496744.3505107393,1496.7443505107392,-1.0026455423304246,332.609855669054,24,6,-2523.7405283785083,13667.569938875025,4.809704865348223,332.6098556690539,8009.343298538433
chandelier,5,2.0,1.5,0.0,0.0,80,,False,4523,3633,80.32279460535044,100000.0,1643547.6784760912,1543547.6784760912,1543.5476784760913,-1.04333417589684,341.26634500908506,36,5,-2472.6862359957545,18187.891928686207,5.445161735295491,341.26634500908506,8003.288996552443
chandelier,15,2.0,4.0,0.0,0.0,80,,False,4500,3552,78.93333333333334,100000.0,1593632.9236001214,1493632.9236001214,1493.6329236001213,-1.0026455423304246,331.91842746669465,24,6,-2523.7405283785083,14198.393630959863,4.813616406753467,331.91842746669465,7996.666015439339
chandelier,15,2.0,5.0,0.0,0.0,80,,False,4500,3546,78.8,100000.0,1593315.0514236863,1493315.0514236863,1493.3150514236863,-1.0026455423304246,331.84778920526463,24,6,-2523.7405283785083,13917.569938875025,4.791933554400345,331.8477892052647,7989.006680485384
chandelier,10,2.0,2.0,0.0,0.0,80,,False,4526,3599,79.51833848873177,100000.0,1615265.0449848643,1515265.0449848643,1515.2650449848643,-1.0228356197722375,334.79121630244435,23,5,-2427.0811512168807,12758.81948526609,4.973256203513266,334.7912163024444,7978.345434615638
chandelier,5,2.0,4.0,0.0,0.0,80,,False,4523,3543,78.33296484634093,100000.0,1654316.628703242,1554316.628703242,1554.3166287032418,-1.04333417589684,343.64727585744924,26,6,-2472.6862359957545,18187.891928686207,5.166630304164125,343.64727585744924,7970.194951249019
chandelier,10,2.0,5.0,0.0,0.0,80,,False,4526,3547,78.36942112240389,100000.0,1623400.9572443678,1523400.9572443678,1523.4009572443679,-1.0228356197722375,336.5888107035715,23,5,-2427.0811512168807,13842.39474752249,4.82929488104136,336.5888107035715,7969.847988130339
chandelier,10,2.0,4.5,0.0,0.0,80,,False,4526,3549,78.41361025187804,100000.0,1617801.8164637566,1517801.8164637566,1517.8018164637565,-1.0228356197722375,335.3517049190797,23,5,-2427.0811512168807,13592.394747522425,4.825585391826906,335.35170491907974,7942.522624968539
chandelier,10,2.0,3.0,0.0,0.0,80,,False,4526,3564,78.74502872293417,100000.0,1613280.7406953468,1513280.7406953468,1513.2807406953468,-1.0228356197722375,334.35279290661606,23,5,-2427.0811512168807,13220.515975544002,4.856351857541482,334.35279290661606,7933.574199978054
chandelier,10,2.0,2.5,0.0,0.0,80,,False,4526,3577,79.03225806451613,100000.0,1610342.358469954,1510342.358469954,1510.342358469954,-1.0228356197722375,333.7035701436042,23,5,-2427.0811512168807,13758.81948526594,4.89432972657917,333.70357014360417,7930.893224492164
chandelier,5,2.0,3.5,0.0,0.0,80,,False,4523,3546,78.39929250497457,100000.0,1646489.1510530282,1546489.1510530282,1546.4891510530283,-1.0439764867908523,341.9166816389629,26,6,-2472.6862359957545,18187.891928686207,5.152925380096839,341.91668163896287,7928.125984788122
chandelier,5,2.0,2.0,0.0,0.0,80,,False,4523,3583,79.21733362812293,100000.0,1638446.4987355098,1538446.4987355098,1538.4464987355097,-1.04333417589684,340.1385139808775,36,6,-2472.6862359957545,19158.91355884223,5.26339460483602,340.1385139808775,7927.9377346926185
chandelier,10,2.0,4.0,0.0,0.0,80,,False,4526,3551,78.45779938135219,100000.0,1614104.0311928473,1514104.0311928473,1514.1040311928473,-1.0228356197722375,334.53469535856044,23,5,-2427.0811512168807,13342.39474752249,4.823041931046079,334.53469535856044,7925.134837441759
chandelier,10,2.0,3.5,0.0,0.0,80,,False,4526,3558,78.6124613345117,100000.0,1612333.2690879698,1512333.2690879698,1512.3332690879697,-1.0228356197722375,334.1434531789588,23,5,-2427.0811512168807,13720.515975544122,4.8317236607407725,334.1434531789587,7922.726653086858
chandelier,5,2.0,2.5,0.0,0.0,80,,False,4523,3562,78.75304001768737,100000.0,1635418.8347641905,1535418.8347641905,1535.4188347641905,-1.04333417589684,339.46912110638766,36,6,-2472.6862359957545,18922.43381704628,5.167349020735912,339.4691211063876,7891.837268109916
chandelier,5,2.0,3.0,0.0,0.0,80,,False,4523,3550,78.48772938315277,100000.0,1633464.6686339667,1533464.6686339667,1533.4646686339668,-1.0461241192230055,339.03707022639117,26,6,-2472.6862359957545,18187.891928686207,5.129617047114483,339.03707022639117,7849.1057159753445
chandelier,5,2.0,5.0,0.0,0.0,80,,False,4523,3537,78.20030952907362,100000.0,1659997.079828838,1559997.079828838,1559.9970798288377,-1.063628599875663,344.9031792679281,26,6,-2472.6862359957545,18187.891928686207,5.154047164659171,344.90317926792807,7840.856174489296
chandelier,5,2.0,4.5,0.0,0.0,80,,False,4523,3538,78.22241874861817,100000.0,1654175.1616110231,1554175.1616110231,1554.175161611023,-1.063628599875663,343.61599858744734,26,6,-2472.6862359957545,18187.891928686207,5.144486214577206,343.61599858744734,7812.563233831455
chandelier,20,2.0,1.0,0.0,0.0,60,,False,4435,3527,79.52649379932356,100000.0,1432161.3362596168,1332161.3362596168,1332.1613362596167,-0.9553023617029363,300.37459667635096,24,6,-2557.621104912741,15477.313197762121,4.349081198252547,300.374596676351,7510.446853100527
chandelier,15,2.0,1.0,0.0,0.0,60,,False,4441,3535,79.59918937176312,100000.0,1442107.5920263992,1342107.5920263992,1342.107592026399,-0.9839621850545466,302.20841973123294,24,6,-2523.7405283785083,12896.086839720834,4.384745720740969,302.20841973123294,7349.1066802816595
chandelier,20,1.0,2.5,0.0,0.0,80,,False,4501,4109,91.29082426127528,100000.0,2012037.0485671673,1912037.0485671673,1912.0370485671672,-1.6186467074270479,424.8027212990813,85,3,-1618.64670742703,45148.53044837039,13.350435996281677,424.8027212990813,6778.906255953211
chandelier,15,1.0,2.0,0.0,0.0,80,,False,4501,4095,90.97978227060653,100000.0,2005913.631597591,1905913.631597591,1905.9136315975913,-1.6135213191059594,423.4422642962882,84,3,-1613.521319105963,44189.55102798829,12.987556857910977,423.4422642962882,6767.638569364061
chandelier,15,1.0,2.5,0.0,0.0,80,,False,4501,4092,90.91313041546323,100000.0,2005691.9431498551,1905691.9431498551,1905.691943149855,-1.6135213191059594,423.39301114193665,84,3,-1613.521319105963,44689.55102798826,12.871367306266857,423.39301114193665,6764.489756029812
chandelier,20,1.0,3.0,0.0,0.0,80,,False,4501,4104,91.17973783603644,100000.0,2008593.5599305108,1908593.5599305108,1908.593559930511,-1.6186467074270479,424.03767161308787,85,3,-1618.64670742703,45648.53044837034,13.15497493608544,424.03767161308787,6762.768207827239
chandelier,20,1.0,4.0,0.0,0.0,80,,False,4501,4102,91.1353032659409,100000.0,2006908.8089052103,1906908.8089052103,1906.9088089052104,-1.6186467074270479,423.6633656754516,85,3,-1618.64670742703,46648.53044837034,13.066570232145263,423.6633656754516,6755.228151113114
chandelier,20,1.0,4.5,0.0,0.0,80,,False,4501,4102,91.1353032659409,100000.0,2006762.1855681767,1906762.1855681767,1906.7621855681768,-1.6186467074270479,423.63078995071623,85,3,-1618.64670742703,45877.75042990041,13.065642426481077,423.63078995071635,6754.708737657519
chandelier,15,1.0,3.5,0.0,0.0,80,,False,4501,4087,90.80204399022439,100000.0,2003749.543399208,1903749.543399208,1903.749543399208,-1.6135213191059594,422.9614626525682,84,3,-1613.521319105963,45689.55102798832,12.73122835179412,422.96146265256823,6753.662932584497
chandelier,20,1.0,5.0,0.0,0.0,80,,False,4501,4102,91.1353032659409,100000.0,2005544.2339519758,1905544.2339519758,1905.5442339519757,-1.6186467074270479,423.3601941684011,85,3,-1618.64670742703,46127.75042990029,13.057935451376862,423.3601941684011,6750.394141696749
chandelier,20,1.0,3.5,0.0,0.0,80,,False,4501,4102,91.1353032659409,100000.0,2004652.6211283715,1904652.6211283715,1904.6526211283715,-1.6186467074270479,423.16210200585846,85,3,-1618.64670742703,46148.53044837028,13.052293488475614,423.1621020058584,6747.235601541198
chandelier,15,1.0,3.0,0.0,0.0,80,,False,4501,4087,90.80204399022439,100000.0,2001911.145959663,1901911.145959663,1901.911145959663,-1.6135213191059594,422.55302065311366,84,3,-1613.521319105963,45189.55102798829,12.719899834217093,422.55302065311366,6747.141110065424
chandelier,15,1.0,4.0,0.0,0.0,80,,False,4501,4086,90.77982670517663,100000.0,2001571.6709609036,1901571.6709609036,1901.5716709609037,-1.6135213191059594,422.4775985249735,84,3,-1613.521319105963,45085.20059733184,12.689902165724174,422.4775985249735,6745.151295324856
chandelier,15,1.0,5.0,0.0,0.0,80,,False,4501,4086,90.77982670517663,100000.0,2000242.1068209263,1900242.1068209263,1900.2421068209262,-1.6135213191059594,422.18220547010174,84,3,-1613.521319105963,43904.79447877946,12.681728676942894,422.18220547010174,6740.435137938867
chandelier,15,1.0,4.5,0.0,0.0,80,,False,4501,4086,90.77982670517663,100000.0,2000015.7883274308,1900015.7883274308,1900.0157883274308,-1.6135213191059594,422.131923645286,84,3,-1613.521319105963,43904.79447877946,12.680337385156392,422.13192364528607,6739.63235332503
chandelier,10,1.0,3.0,0.0,0.0,80,,False,4495,4086,90.90100111234706,100000.0,2004604.1227135349,1904604.1227135349,1904.6041227135347,-1.619076772756496,423.716156332266,83,3,-1619.0767727565053,44584.25910992061,12.841985958874865,423.716156332266,6737.002961194358
chandelier,10,1.0,4.5,0.0,0.0,80,,False,4495,4084,90.85650723025584,100000.0,2001237.0649863018,1901237.0649863018,1901.237064986302,-1.619076772756496,422.9670889847168,83,3,-1619.0767727565053,43041.885863660005,12.79184652349584,422.9670889847169,6723.52550068783
chandelier,10,1.0,4.0,0.0,0.0,80,,False,4495,4085,90.87875417130145,100000.0,2000753.6289523602,1900753.6289523602,1900.7536289523603,-1.619076772756496,422.8595392552526,83,3,-1619.0767727565053,43041.885863660005,12.790860822397649,422.8595392552527,6722.599399594489
chandelier,10,1.0,3.5,0.0,0.0,80,,False,4495,4085,90.87875417130145,100000.0,2000566.9886729382,1900566.9886729382,1900.5669886729384,-1.619076772756496,422.8180175023223,83,3,-1619.0767727565053,45084.25910992075,12.789703045016614,422.8180175023222,6721.939288882995
chandelier,10,1.0,5.0,0.0,0.0,80,,False,4495,4083,90.83426028921023,100000.0,1997866.5550133768,1897866.5550133768,1897.866555013377,-1.619076772756496,422.2172536181038,83,3,-1619.0767727565053,43041.885863660005,12.728088329226308,422.21725361810394,6710.823715981006
chandelier,5,1.0,3.5,0.0,0.0,80,,False,4500,4070,90.44444444444444,100000.0,1984439.2402666367,1884439.2402666367,1884.439240266637,-1.6170807093990298,418.76427561480733,82,3,-1617.0807093990327,43290.80067042309,12.404751324081257,418.76427561480733,6657.94197128104
chandelier,5,1.0,3.0,0.0,0.0,80,,False,4500,4070,90.44444444444444,100000.0,1983122.2770358317,1883122.2770358317,1883.1222770358315,-1.6170807093990298,418.47161711907285,82,3,-1617.0807093990327,44722.38380300625,12.396780975221315,418.4716171190729,6653.28898774002
chandelier,5,1.0,5.0,0.0,0.0,80,,False,4500,4067,90.37777777777778,100000.0,1982574.5461946528,1882574.5461946528,1882.5745461946528,-1.6170807093990298,418.3498991543665,82,3,-1617.0807093990327,44551.19095447719,12.318744415415463,418.34989915436654,6649.025429387665
