entry_time,exit_time,side,entry,exit,lots,sl_dist_usd,lots_capped,pnl_cash,pnl_r,mae_cash,mfe_cash,exit_reason
2025-03-11 11:50:00+00:00,2025-03-11 11:50:00+00:00,BUY,2914.335,2913.567842,7.310831447,0.683916739,FALSE,-560.8565768,-1.121713154,-804.1914591,80.41914591,SL
2025-03-11 12:20:00+00:00,2025-03-11 12:20:00+00:00,SELL,2910.6,2894.670634,0.311927503,16.02936566,FALSE,496.880725,0.99376145,-55.36713172,0,SL
2025-03-11 12:45:00+00:00,2025-03-11 12:45:00+00:00,BUY,2915.865,2914.108457,3.018334388,1.656542767,FALSE,-530.1833439,-1.060366688,-671.5794014,24.14667511,SL
2025-03-11 13:10:00+00:00,2025-03-11 13:10:00+00:00,SELL,2909.32,2898.011662,0.438275918,11.40833842,FALSE,495.6172408,0.991234482,-87.65518369,76.91742369,SL
2025-03-11 13:35:00+00:00,2025-03-11 13:35:00+00:00,BUY,2914.925,2917.673126,3.727146949,1.341508684,FALSE,1024.266857,2.048533715,-50.31648381,2120.746614,SL
2025-03-11 14:35:00+00:00,2025-03-11 14:35:00+00:00,SELL,2913.85,2903.505596,0.478725254,10.44440408,FALSE,495.2127475,0.990425495,-61.75555779,49.78742643,SL
2025-03-11 15:10:00+00:00,2025-03-11 15:10:00+00:00,BUY,2919.57,2918.918559,9.021724644,0.554217757,FALSE,-587.7124211,-1.175424842,-996.9005732,360.8689858,SL
2025-03-11 15:30:00+00:00,2025-03-11 15:30:00+00:00,SELL,2915.41,2910.198855,0.941416511,5.31114543,FALSE,490.5858349,0.98117167,-363.3867733,25.88895405,SL
2025-03-11 17:30:00+00:00,2025-03-11 17:30:00+00:00,SELL,2915.74,2909.531663,0.792601923,6.308336956,FALSE,492.0739808,0.984147962,-185.0725489,19.4187471,SL
2025-03-11 18:50:00+00:00,2025-03-11 18:50:00+00:00,BUY,2919.045,2920.063504,4.57171268,1.093682029,FALSE,465.630571,0.931261142,-269.7310481,249.158341,SL
2025-03-11 20:00:00+00:00,2025-03-11 20:00:00+00:00,SELL,2918.3,2910.376814,0.623193813,8.023186196,FALSE,493.7680619,0.987536124,-49.54390816,0,SL
2025-03-11 22:20:00+00:00,2025-03-11 22:20:00+00:00,BUY,2916.605,2919.867264,1.5061367,3.319751786,FALSE,491.3415832,0.982683166,-56.48012626,30.87580235,SL
2025-03-11 23:00:00+00:00,2025-03-11 23:00:00+00:00,BUY,2917.89,2919.77359,2.520682502,1.983589761,FALSE,474.793175,0.94958635,-196.6132351,158.8029976,SL
2025-03-12 01:30:00+00:00,2025-03-12 01:30:00+00:00,BUY,2914.82,2919.769337,0.990229033,5.049336905,FALSE,490.0977097,0.980195419,-22.77526776,180.221684,SL
2025-03-12 03:50:00+00:00,2025-03-12 03:50:00+00:00,SELL,2917.13,2912.576528,1.074466641,4.653471601,FALSE,489.2553336,0.978510667,-10.74466641,104.7604975,SL
2025-03-12 05:50:00+00:00,2025-03-12 05:50:00+00:00,BUY,2915.81,2918.486361,1.800918784,2.776360624,FALSE,481.9908122,0.963981624,-125.1638555,136.8698276,SL
2025-03-12 06:35:00+00:00,2025-03-12 06:35:00+00:00,SELL,2915.37,2912.980063,2.00808314,2.489936746,FALSE,479.9191686,0.959838337,-39.15762124,466.8793302,SL
2025-03-12 07:40:00+00:00,2025-03-12 07:40:00+00:00,BUY,2912.415,2918.920952,0.761101804,6.569423395,FALSE,495.1691978,0.990338396,-7.611018044,104.2709472,SL
2025-03-12 09:40:00+00:00,2025-03-12 09:40:00+00:00,SELL,2917.665,2911.397954,0.785293486,6.367046322,FALSE,492.1470651,0.98429413,-29.44850572,176.6910343,SL
2025-03-12 11:50:00+00:00,2025-03-12 11:50:00+00:00,BUY,2916.535,2923.408278,0.719251321,6.95167302,FALSE,494.3614485,0.988722897,-44.95320754,23.01604226,SL
2025-03-12 12:10:00+00:00,2025-03-12 12:10:00+00:00,SELL,2912.81,2911.116385,2.787666656,1.793614739,FALSE,472.1233334,0.944246667,-321.9754987,175.6229993,SL
2025-03-12 12:35:00+00:00,2025-03-12 12:35:00+00:00,BUY,2921.035,2923.001778,2.419224026,2.066778416,FALSE,475.8077597,0.951615519,-1058.410512,208.0532663,SL
2025-03-12 13:20:00+00:00,2025-03-12 13:20:00+00:00,SELL,2910.705,2910.460824,4.303065792,1.161962248,FALSE,105.070699,0.210141398,-514.2163621,1454.436238,SL
2025-03-12 13:55:00+00:00,2025-03-12 13:55:00+00:00,BUY,2917.02,2921.97462,0.98919412,5.054619611,FALSE,490.1080588,0.980216118,-225.0416624,73.69496197,SL
2025-03-12 18:00:00+00:00,2025-03-12 18:00:00+00:00,SELL,2936.135,2908.834291,0.182605587,27.38141848,FALSE,498.5262055,0.997052411,-24.10393751,7.486829076,SL
2025-03-12 20:40:00+00:00,2025-03-12 20:40:00+00:00,BUY,2933.92,2938.88938,0.989552659,5.052788203,FALSE,491.7462963,0.983492593,-38.59255369,38.59255369,SL
2025-03-12 22:40:00+00:00,2025-03-12 22:40:00+00:00,SELL,2934.215,2921.648692,0.394748011,12.66630826,FALSE,496.0525199,0.99210504,-31.1850929,3.355358097,SL
2025-03-12 22:50:00+00:00,2025-03-12 22:50:00+00:00,BUY,2937.885,2939.089809,3.83197851,1.304808987,FALSE,461.6802149,0.92336043,-285.482399,321.8861949,SL
2025-03-12 23:25:00+00:00,2025-03-12 23:25:00+00:00,SELL,2934.83,2928.005508,0.722074618,6.924492113,FALSE,492.7792538,0.985558508,-62.8204918,0.361037309,SL
2025-03-13 01:30:00+00:00,2025-03-13 01:30:00+00:00,SELL,2938.51,2932.540086,0.823734893,6.069914048,FALSE,491.7626511,0.983525302,-67.1343938,66.72252635,SL
2025-03-13 04:10:00+00:00,2025-03-13 04:10:00+00:00,SELL,2944.835,2933.731078,0.446444969,11.19958863,FALSE,495.728998,0.991457996,-65.85063293,0.223222485,SL
2025-03-13 08:10:00+00:00,2025-03-13 08:10:00+00:00,BUY,2937.42,2945.262305,0.629540134,7.942305396,FALSE,493.7045987,0.987409197,-39.66102842,276.3681187,SL
2025-03-13 09:00:00+00:00,2025-03-13 09:00:00+00:00,SELL,2941.445,2935.19601,0.790844176,6.322357998,FALSE,494.1977424,0.988395485,-101.6234766,25.70243571,SL
2025-03-13 09:25:00+00:00,2025-03-13 10:05:00+00:00,BUY,2946.9,2946.800402,3.454774736,1.447272364,FALSE,-34.40888869,-0.068817777,-402.4812568,701.3192715,SL
2025-03-13 10:15:00+00:00,2025-03-13 10:15:00+00:00,SELL,2944.78,2935.172661,0.515074224,9.707338807,FALSE,494.8492578,0.989698516,-5.150742237,93.4859716,SL
2025-03-13 12:30:00+00:00,2025-03-13 12:30:00+00:00,SELL,2943.65,2935.283416,0.590556958,8.46658384,FALSE,494.0944304,0.988188861,-300.5934918,38.97675925,SL
2025-03-13 13:40:00+00:00,2025-03-13 13:40:00+00:00,BUY,2950.265,2949.13371,2.145963842,2.32995538,FALSE,-242.7708173,-0.485541635,-231.764095,435.63066,SL
2025-03-13 17:15:00+00:00,2025-03-13 17:15:00+00:00,SELL,2976.935,2942.952159,0.146785744,34.06325342,FALSE,498.8196566,0.997639313,-43.74215174,6.018215508,SL
2025-03-13 19:50:00+00:00,2025-03-13 19:50:00+00:00,SELL,2982.715,2944.575609,0.130755222,38.23939067,FALSE,498.6924478,0.997384896,-29.02765919,3.399635761,SL
2025-03-13 20:30:00+00:00,2025-03-13 20:40:00+00:00,BUY,2984.64,2986.443785,3.939519692,1.269190254,FALSE,710.6048031,1.421209606,-145.7622286,819.420096,TP
2025-03-13 22:05:00+00:00,2025-03-13 22:05:00+00:00,SELL,2984.14,2954.939455,0.170645291,29.30054483,FALSE,498.2935471,0.996587094,-9.897426881,13.56630064,SL
2025-03-13 22:35:00+00:00,2025-03-13 22:35:00+00:00,BUY,2988.325,2987.54588,3.653037561,1.36872395,FALSE,-284.6153222,-0.569230644,-562.5677844,631.9754981,SL
2025-03-13 23:55:00+00:00,2025-03-13 23:55:00+00:00,SELL,2985.855,2978.621424,0.681795576,7.333576484,FALSE,493.1820442,0.986364088,-59.31621508,27.9536186,SL
2025-03-14 01:35:00+00:00,2025-03-14 01:35:00+00:00,SELL,2983.285,2981.667376,2.910998457,1.717623721,FALSE,470.8900154,0.941780031,-1216.797355,176.1154066,SL
2025-03-14 04:35:00+00:00,2025-03-14 04:35:00+00:00,SELL,2989.615,2983.86111,0.854132927,5.853889768,FALSE,491.4586707,0.982917341,-96.51702071,116.5891445,SL
2025-03-14 06:45:00+00:00,2025-03-14 06:45:00+00:00,BUY,2984.91,2991.753066,0.720142913,6.94306631,FALSE,492.7985709,0.985597142,-11.52228661,205.2407303,SL
2025-03-14 08:00:00+00:00,2025-03-14 08:00:00+00:00,BUY,2987.065,2991.70276,1.061390732,4.71080051,FALSE,492.2475994,0.984495199,-189.4582456,0,SL
2025-03-14 10:40:00+00:00,2025-03-14 10:40:00+00:00,SELL,2990.075,2983.826997,0.787649259,6.34800318,FALSE,492.1235074,0.984247015,-325.6929685,211.483826,SL
2025-03-14 12:20:00+00:00,2025-03-14 12:20:00+00:00,BUY,2998.86,3001.840453,1.641069933,3.046792766,FALSE,489.1132014,0.978226403,-381.5487594,22.15444409,SL
2025-03-14 12:55:00+00:00,2025-03-14 12:55:00+00:00,SELL,2995.26,2984.057044,0.443371324,11.27722912,FALSE,496.7069592,0.993413918,-28.37576471,66.06232721,SL
2025-03-14 16:05:00+00:00,2025-03-14 16:05:00+00:00,BUY,2984.395,3001.466349,0.291565782,17.14878871,FALSE,497.742131,0.995484262,-23.3252626,65.45651817,SL
2025-03-14 17:50:00+00:00,2025-03-14 17:50:00+00:00,SELL,2988.085,2980.925217,0.693047891,7.214508649,FALSE,496.2072654,0.992414531,-84.2053187,16.97967332,SL
2025-03-14 20:40:00+00:00,2025-03-14 20:40:00+00:00,BUY,2986.385,2991.739905,0.916606272,5.454904854,FALSE,490.8339373,0.981667875,-9.624365851,176.9050104,SL
2025-03-17 00:00:00+00:00,2025-03-17 00:00:00+00:00,SELL,2990.11,2983.763238,0.775583099,6.446762451,FALSE,492.244169,0.984488338,-47.31056904,99.27463667,SL
2025-03-17 01:05:00+00:00,2025-03-17 01:05:00+00:00,BUY,2990.125,2992.290137,2.207371764,2.265137246,FALSE,477.9262824,0.955852565,-294.6841305,438.1632952,SL
2025-03-17 02:10:00+00:00,2025-03-17 02:10:00+00:00,SELL,2989.93,2983.765035,0.798088997,6.264965459,FALSE,492.01911,0.98403822,-20.35126943,72.62609874,SL
2025-03-17 05:25:00+00:00,2025-03-17 05:25:00+00:00,BUY,2985.425,2992.763411,0.672186586,7.438410861,FALSE,493.2781341,0.986556268,-87.38425614,22.51825062,SL
2025-03-17 07:30:00+00:00,2025-03-17 07:30:00+00:00,SELL,2987.985,2983.815958,1.171223068,4.269041599,FALSE,488.2877693,0.976575539,-42.74964199,141.7179912,SL
2025-03-17 08:45:00+00:00,2025-03-17 08:45:00+00:00,BUY,2987.775,2989.597785,2.600395346,1.922784552,FALSE,473.9960465,0.947992093,-243.1369649,0,SL
2025-03-17 11:45:00+00:00,2025-03-17 11:45:00+00:00,SELL,2999.955,2984.083894,0.313065355,15.97110612,FALSE,496.8693465,0.993738693,-38.66357129,1.72185945,SL
2025-03-17 14:10:00+00:00,2025-03-17 14:10:00+00:00,BUY,2992.385,2997.895661,0.892494526,5.602275258,FALSE,491.8235218,0.983647044,-173.5901853,97.28190332,SL
2025-03-17 15:10:00+00:00,2025-03-17 15:10:00+00:00,SELL,2995.315,2988.157675,0.688959044,7.257325446,FALSE,493.1104096,0.986220819,-41.33754263,55.1167235,SL
2025-03-17 16:00:00+00:00,2025-03-17 16:00:00+00:00,BUY,2997.36,2998.283716,4.884165519,1.02371633,FALSE,451.1583448,0.90231669,-1323.608856,41.51540691,SL
2025-03-17 16:45:00+00:00,2025-03-17 16:45:00+00:00,SELL,2994.36,2987.531604,0.728022554,6.867919091,FALSE,497.1225999,0.9942452,-40.76926304,57.14977052,SL
2025-03-17 17:10:00+00:00,2025-03-17 17:10:00+00:00,BUY,2997.275,2998.73792,3.240368485,1.543034388,FALSE,474.0399401,0.94807988,-213.86432,129.6147394,SL
2025-03-17 18:05:00+00:00,2025-03-17 18:05:00+00:00,SELL,2997.465,2986.934395,0.470490097,10.62721624,FALSE,495.454557,0.990909114,-65.39812351,21.17205437,SL
2025-03-17 18:25:00+00:00,2025-03-17 18:40:00+00:00,BUY,2999.98,2999.263771,8.113863897,0.616229218,FALSE,-581.138639,-1.162277278,-868.1834369,352.9530795,SL
2025-03-17 18:50:00+00:00,2025-03-17 18:50:00+00:00,SELL,2999.25,2986.637658,0.394322843,12.67996537,FALSE,497.33346,0.99466692,-33.32028027,0,SL
2025-03-17 19:25:00+00:00,2025-03-17 19:25:00+00:00,BUY,2999.98,2999.0251,5.73740896,0.871473523,FALSE,-547.8650938,-1.095730188,-490.5484661,146.3039285,SL
2025-03-17 19:45:00+00:00,2025-03-17 19:45:00+00:00,SELL,2998.45,2987.753624,0.463629456,10.78447441,FALSE,495.9154838,0.991830968,-42.88572464,0,SL
2025-03-17 20:00:00+00:00,2025-03-17 20:45:00+00:00,BUY,3000.42,3001.758639,5.213259931,0.959092788,FALSE,697.8674007,1.395734801,-135.5447582,810.6619193,TP
2025-03-17 22:15:00+00:00,2025-03-17 22:15:00+00:00,SELL,3000.475,2994.079756,0.770864528,6.486223994,FALSE,492.9866447,0.985973289,-10.40667113,27.75112302,SL
2025-03-18 00:00:00+00:00,2025-03-18 00:00:00+00:00,SELL,2999.705,2994.171076,0.887480955,5.633923719,FALSE,491.1251905,0.982250381,-100.2853479,1.774961909,SL
2025-03-18 00:30:00+00:00,2025-03-18 00:30:00+00:00,BUY,3002.495,3002.327947,8.206543366,0.609269918,FALSE,-137.092629,-0.274185258,-82.06543366,919.132857,SL
2025-03-18 00:55:00+00:00,2025-03-18 00:55:00+00:00,SELL,3001.135,2997.818193,1.463354332,3.416807461,FALSE,485.3664567,0.970732913,-86.33790559,103.1664804,SL
2025-03-18 01:30:00+00:00,2025-03-18 01:30:00+00:00,BUY,3004.325,3003.543946,6.274424732,0.796885804,FALSE,-490.0667471,-0.980133494,-687.0495081,552.1493764,SL
2025-03-18 03:45:00+00:00,2025-03-18 03:45:00+00:00,SELL,3010.49,3001.65977,0.559895968,8.930230403,FALSE,494.4010403,0.988802081,-118.1380493,1.679687905,SL
2025-03-18 05:10:00+00:00,2025-03-18 05:10:00+00:00,SELL,3011.965,3001.40147,0.468887869,10.6635303,FALSE,495.3111213,0.990622243,-15.23885574,15.47329968,SL
2025-03-18 06:05:00+00:00,2025-03-18 06:05:00+00:00,BUY,3015.97,3014.675603,4.096334037,1.220603582,FALSE,-530.2283591,-1.060456718,-563.2459301,550.956928,SL
2025-03-18 06:30:00+00:00,2025-03-18 06:30:00+00:00,SELL,3011.81,3002.146338,0.514638106,9.715565053,FALSE,497.3288608,0.994657722,-74.36520635,3.859785797,SL
2025-03-18 06:50:00+00:00,2025-03-18 06:55:00+00:00,BUY,3016.955,3015.23635,2.310171528,2.164341452,FALSE,-397.0375209,-0.794075042,-400.8147602,217.1561237,SL
2025-03-18 09:20:00+00:00,2025-03-18 09:20:00+00:00,SELL,3023.805,3008.605552,0.327511023,15.26666175,FALSE,497.7986638,0.995597328,-33.56987982,5.895198407,SL
2025-03-18 10:10:00+00:00,2025-03-18 10:10:00+00:00,BUY,3023.74,3025.908528,2.204072394,2.268528028,FALSE,477.9592761,0.955918552,-25.34683253,321.7945695,SL
2025-03-18 10:40:00+00:00,2025-03-18 10:40:00+00:00,SELL,3021.71,3008.755315,0.383004264,13.05468496,FALSE,496.1699574,0.992339915,-67.21724827,36.57690718,SL
2025-03-18 11:40:00+00:00,2025-03-18 11:45:00+00:00,BUY,3027.685,3027.117528,3.32829919,1.502268791,FALSE,-188.8717943,-0.377743589,-457.6411387,635.7051454,SL
2025-03-18 13:40:00+00:00,2025-03-18 13:40:00+00:00,SELL,3027.645,3017.826338,0.504100273,9.918661561,FALSE,494.9589973,0.989917995,-145.1808786,70.32198808,SL
2025-03-18 16:00:00+00:00,2025-03-18 16:00:00+00:00,BUY,3031.885,3035.197223,1.501751547,3.329445547,FALSE,497.4136418,0.994827284,-198.9820799,23.27714897,SL
2025-03-18 17:20:00+00:00,2025-03-18 17:20:00+00:00,SELL,3034.325,3023.229084,0.446591402,11.19591639,FALSE,495.534086,0.991068172,-39.30004341,66.31882326,SL
2025-03-18 18:35:00+00:00,2025-03-18 18:35:00+00:00,BUY,3035.65,3036.30477,6.624530934,0.754770421,FALSE,433.7546907,0.867509381,-533.2747402,225.2340518,SL
2025-03-18 20:00:00+00:00,2025-03-18 20:00:00+00:00,SELL,3035.58,3026.412784,0.54064121,9.248277613,FALSE,495.6174816,0.991234963,-27.84302232,0,SL
2025-03-18 22:55:00+00:00,2025-03-18 22:55:00+00:00,BUY,3034.37,3036.918473,1.905530882,2.623940681,FALSE,485.6194823,0.971238965,-22.86637058,28.58296322,SL
2025-03-18 23:20:00+00:00,2025-03-18 23:20:00+00:00,SELL,3032.325,3030.953998,3.399043721,1.471001967,FALSE,466.0095628,0.932019126,-122.3655739,125.7646177,SL
2025-03-19 00:30:00+00:00,2025-03-19 00:30:00+00:00,BUY,3033.755,3036.77572,1.602194403,3.120719927,FALSE,483.978056,0.967956112,-233.9203828,44.86144328,SL
2025-03-19 00:55:00+00:00,2025-03-19 00:55:00+00:00,SELL,3031.81,3031.120353,6.443762093,0.775944228,FALSE,444.3921301,0.88878426,-318.9662236,280.303651,SL
2025-03-19 02:10:00+00:00,2025-03-19 02:10:00+00:00,BUY,3030.28,3036.502468,0.790830457,6.322467676,FALSE,492.0916954,0.984183391,-13.04870254,166.0743959,SL
2025-03-19 06:15:00+00:00,2025-03-19 06:15:00+00:00,SELL,3038.59,3029.65015,0.553106523,9.039849997,FALSE,494.4689348,0.98893787,-132.192459,49.50303381,SL
2025-03-19 06:50:00+00:00,2025-03-19 06:50:00+00:00,BUY,3041.955,3042.738444,5.659670948,0.883443586,FALSE,443.4032905,0.886806581,-291.4730538,1049.868961,SL
2025-03-19 07:25:00+00:00,2025-03-19 07:25:00+00:00,SELL,3039.11,3030.094368,0.551243506,9.070401634,FALSE,496.9808348,0.99396167,-92.05766554,0.826865259,SL
2025-03-19 09:30:00+00:00,2025-03-19 09:30:00+00:00,BUY,3028.215,3042.657162,0.345006855,14.49246567,FALSE,498.2644726,0.996528945,-10.86771593,31.91313408,SL
2025-03-19 13:00:00+00:00,2025-03-19 13:00:00+00:00,SELL,3037.15,3025.079477,0.410828689,12.17052299,FALSE,495.8917131,0.991783426,-43.75325533,47.65612787,SL
2025-03-19 14:00:00+00:00,2025-03-19 14:00:00+00:00,BUY,3033.515,3039.105629,0.878637534,5.690628736,FALSE,491.2136247,0.982427249,-358.4841139,0,SL
2025-03-19 14:55:00+00:00,2025-03-19 14:55:00+00:00,SELL,3027.265,3025.723747,3.116506253,1.604360651,FALSE,480.3324185,0.960664837,-395.7962942,121.5437439,SL
2025-03-19 15:15:00+00:00,2025-03-19 15:15:00+00:00,BUY,3031.685,3038.177516,0.759633387,6.582122491,FALSE,493.1932196,0.986386439,-127.2385923,72.16517175,SL
2025-03-19 16:55:00+00:00,2025-03-19 16:55:00+00:00,SELL,3032.39,3028.515491,1.265403476,3.951308885,FALSE,490.2817486,0.980563497,-142.3578911,48.0853321,SL
2025-03-19 18:05:00+00:00,2025-03-19 18:05:00+00:00,BUY,3036.485,3038.568356,2.290052585,2.183355977,FALSE,477.0994741,0.954198948,-572.5131463,460.3005696,SL
2025-03-19 19:30:00+00:00,2025-03-19 19:30:00+00:00,SELL,3042.055,3029.748416,0.403011831,12.40658367,FALSE,495.9698817,0.991939763,-157.7791317,4.231624223,SL
2025-03-19 20:55:00+00:00,2025-03-19 20:55:00+00:00,BUY,3047.365,3049.384808,2.436999262,2.051703535,FALSE,492.2271144,0.984454229,-160.8419513,93.82447158,SL
2025-03-19 23:40:00+00:00,2025-03-19 23:40:00+00:00,SELL,3049.24,3031.144824,0.275395436,18.15571122,FALSE,498.3328783,0.996665757,-22.444728,0,SL
2025-03-20 00:05:00+00:00,2025-03-20 00:05:00+00:00,BUY,3053.015,3052.754325,4.927788761,1.014653883,FALSE,-128.4549912,-0.256909982,-157.6892403,724.3849478,SL
2025-03-20 01:55:00+00:00,2025-03-20 01:55:00+00:00,SELL,3051.015,3038.416602,0.39375045,12.6983982,FALSE,496.0624955,0.992124991,-23.62502697,61.62194535,SL
2025-03-20 03:30:00+00:00,2025-03-20 03:30:00+00:00,BUY,3048.705,3053.974302,0.931819744,5.365844664,FALSE,491.0040041,0.982008008,-40.53415886,154.2161676,SL
2025-03-20 05:05:00+00:00,2025-03-20 05:05:00+00:00,SELL,3052.32,3047.429251,1.001853558,4.990749359,FALSE,489.9814644,0.979962929,-10.01853558,161.2984228,SL
2025-03-20 06:15:00+00:00,2025-03-20 06:15:00+00:00,BUY,3049.345,3055.202058,0.844067844,5.923694448,FALSE,494.3754034,0.988750807,-42.62542611,42.62542611,SL
2025-03-20 07:05:00+00:00,2025-03-20 07:05:00+00:00,SELL,3046.855,3047.504191,9.1042962,0.549191271,FALSE,-591.042962,-1.182085924,-837.5952504,910.42962,SL
2025-03-20 09:20:00+00:00,2025-03-20 09:20:00+00:00,BUY,3043.745,3055.32544,0.428066083,11.68043953,FALSE,495.7193392,0.991438678,-10.91568512,88.82371224,SL
2025-03-20 10:55:00+00:00,2025-03-20 10:55:00+00:00,BUY,3032.445,3054.195529,0.22882741,21.85052914,FALSE,497.7117259,0.995423452,-3.317997452,73.22477135,SL
2025-03-20 13:10:00+00:00,2025-03-20 13:10:00+00:00,SELL,3034.68,3028.862572,0.844961742,5.91742768,FALSE,491.5503826,0.983100765,-29.99614184,240.8140964,SL
2025-03-20 13:40:00+00:00,2025-03-20 13:40:00+00:00,BUY,3037.495,3045.869667,0.589993661,8.474667329,FALSE,494.1000634,0.988200127,-242.1923977,0,SL
2025-03-20 16:35:00+00:00,2025-03-20 16:35:00+00:00,SELL,3034.67,3028.68898,0.82223051,6.081019788,FALSE,491.7776949,0.98355539,-106.8899663,52.62275262,SL
2025-03-20 17:00:00+00:00,2025-03-20 17:00:00+00:00,BUY,3038.47,3040.366027,2.54606577,1.963814156,FALSE,482.7409632,0.965481926,-155.3100119,296.6166621,SL
2025-03-20 17:30:00+00:00,2025-03-20 17:30:00+00:00,SELL,3035.77,3032.130124,1.359426033,3.67802284,FALSE,494.8142374,0.989628475,-139.3411684,15.63339938,SL
2025-03-20 17:45:00+00:00,2025-03-20 17:45:00+00:00,BUY,3039.605,3040.550524,5.038531025,0.992352726,FALSE,476.4049984,0.952809997,-428.2751371,42.82751371,SL
2025-03-20 18:40:00+00:00,2025-03-20 18:40:00+00:00,SELL,3041.78,3032.644792,0.545854155,9.15995592,FALSE,498.6491313,0.997298263,-59.77102999,0,SL
2025-03-20 19:05:00+00:00,2025-03-20 19:45:00+00:00,BUY,3044.27,3045.873343,4.403106238,1.135561971,FALSE,705.9689376,1.411937875,-396.2795614,860.8072695,TP
2025-03-20 20:25:00+00:00,2025-03-20 20:25:00+00:00,SELL,3044.39,3032.316559,0.411836941,12.14072732,FALSE,497.2288989,0.994457798,-37.06532469,0,SL
2025-03-21 00:20:00+00:00,2025-03-21 00:20:00+00:00,SELL,3042.84,3035.475848,0.669868456,7.46415204,FALSE,493.3013154,0.986602631,-70.67112208,28.13447514,SL
2025-03-21 04:45:00+00:00,2025-03-21 04:45:00+00:00,BUY,3031.72,3045.993909,0.348344958,14.35358798,FALSE,497.2244083,0.994448817,-27.86759662,9.405313859,SL
2025-03-21 06:05:00+00:00,2025-03-21 06:05:00+00:00,BUY,3030.21,3045.490001,0.325097503,15.38000123,FALSE,496.749025,0.99349805,-4.876462549,59.00519685,SL
2025-03-21 06:55:00+00:00,2025-03-21 06:55:00+00:00,SELL,3028.59,3024.106971,1.094198264,4.56955578,FALSE,490.5322386,0.981064477,-167.9594335,7.659387845,SL
2025-03-21 07:15:00+00:00,2025-03-21 07:15:00+00:00,BUY,3031.58,3042.348871,0.460087607,10.86749551,FALSE,495.4623963,0.990924793,-74.99427993,24.38464317,SL
2025-03-21 08:20:00+00:00,2025-03-21 08:20:00+00:00,SELL,3028.77,3024.404408,1.119672437,4.465591754,FALSE,488.8032756,0.977606551,-151.7156152,110.287735,SL
2025-03-21 08:40:00+00:00,2025-03-21 08:40:00+00:00,BUY,3032.385,3034.907067,1.906892483,2.622067077,FALSE,480.9310752,0.96186215,-48.62575833,272.6856251,SL
2025-03-21 09:15:00+00:00,2025-03-21 09:15:00+00:00,SELL,3029.985,3024.467325,0.895320848,5.584590162,FALSE,494.0089374,0.988017875,-74.31163039,68.49204488,SL
2025-03-21 11:05:00+00:00,2025-03-21 11:05:00+00:00,SELL,3029.48,3024.037718,0.905927293,5.519206716,FALSE,493.031148,0.986062296,-149.4780033,0,SL
2025-03-21 11:40:00+00:00,2025-03-21 11:40:00+00:00,BUY,3033.555,3034.477766,7.333055293,0.681844034,FALSE,676.6694471,1.353338894,-73.33055293,1033.960796,TP
2025-03-21 13:25:00+00:00,2025-03-21 13:25:00+00:00,SELL,3030.875,3029.737874,4.04162471,1.237126245,FALSE,459.5837529,0.919167506,-676.9721388,553.7025852,SL
2025-03-21 14:50:00+00:00,2025-03-21 14:50:00+00:00,BUY,3013.005,3033.112757,0.24742974,20.20775675,FALSE,497.5257026,0.995051405,-5.443454282,65.07402165,SL
2025-03-21 15:55:00+00:00,2025-03-21 15:55:00+00:00,SELL,3010.62,3003.63748,0.715170854,6.991336364,FALSE,499.3694469,0.998738894,-174.5016885,0,SL
2025-03-21 16:25:00+00:00,2025-03-21 16:25:00+00:00,BUY,3015.545,3034.471864,0.264206467,18.92459355,FALSE,500.0599834,1.000119967,-34.08263423,10.30405221,SL
2025-03-21 17:50:00+00:00,2025-03-21 17:50:00+00:00,SELL,3015.255,3002.163417,0.379314708,13.18166656,FALSE,496.5830069,0.993166014,-24.46579865,66.94904591,SL
2025-03-21 18:20:00+00:00,2025-03-21 18:20:00+00:00,BUY,3017.36,3035.674226,0.271529195,18.41422613,FALSE,497.284708,0.994569416,-14.93410573,27.4244487,SL
2025-03-21 19:00:00+00:00,2025-03-21 19:00:00+00:00,SELL,3017.395,3002.004868,0.322786145,15.490132,FALSE,496.7721385,0.993544277,-7.101295197,43.73752269,SL
2025-03-21 19:25:00+00:00,2025-03-21 19:25:00+00:00,BUY,3021.66,3035.645198,0.356460803,14.02678769,FALSE,498.5175015,0.997035003,-44.02290913,3.742838428,SL
2025-03-24 00:05:00+00:00,2025-03-24 00:05:00+00:00,SELL,3025.195,3014.353971,0.458070137,10.91535903,FALSE,496.595144,0.993190288,-17.17763012,5.954911776,SL
2025-03-24 01:15:00+00:00,2025-03-24 01:15:00+00:00,BUY,3023.335,3024.444802,4.132906206,1.209802437,FALSE,458.6709379,0.917341876,-814.1825226,132.2529986,SL
2025-03-24 02:40:00+00:00,2025-03-24 02:40:00+00:00,SELL,3020.73,3018.114721,1.841431554,2.715278767,FALSE,481.5856845,0.963171369,-18.41431554,664.756791,SL
2025-03-24 03:25:00+00:00,2025-03-24 03:25:00+00:00,BUY,3019.705,3024.159593,1.102128301,4.536676897,FALSE,490.9533072,0.981906614,-208.3022489,0,SL
2025-03-24 05:50:00+00:00,2025-03-24 05:50:00+00:00,SELL,3020.56,3015.47949,0.971853469,5.144808512,FALSE,493.7510803,0.987502161,-47.62081998,21.86670305,SL
